id,text,user_id,user_name,created_at,likes,reply_to_id,reply_to_text
5076815616415495,第一，张杰没有公布“素人”电话 第二，“素人被打扰”这件事的真伪未经证实 第三，无良媒体大量全平台传播“素人手机号”到底谁在“欺负”“素人”,6095979267,星星-肖兔子的猪猪啵,Mon Sep 09 22:03:48 +0800 2024,3,,
5076762315459654,新闻重要的一个特点就是真实性 请问你摸着自己的良心和职业道德问一下自己 自己传播的不实信息是否会影响到别人 你会不会因此而愧疚,5694023744,zj故里,Mon Sep 09 18:32:00 +0800 2024,3,,
5076819105812379,不管怎样，给人家添麻烦了，不应该送点东西聊表歉意吗,1772206144,阎语,Mon Sep 09 22:17:40 +0800 2024,3,,
5076787283362686,现在不是你在打扰 在曝光素人吗  真会泼脏水啊  新闻对于你们来说到底是什么,6455790201,1杯低糖的Latte,Mon Sep 09 20:11:13 +0800 2024,1,,
5076779368187199,请问你们说是素人手机号 被打到关机 请问是那位素人 是他跟你说了吗 我怎么没有看见号码正主出来说了,7566270578,困了就睡喵,Mon Sep 09 19:39:46 +0800 2024,1,,
5076766857893929,所以一切毫无凭证的没有当事人的狂欢到底给谁带来了好处，张杰粉丝从始至终抵制一切“私生”行为，所谓的正义路人到底是想为素人伸张正义还是吃流量好处呢,7443067207,包包的午餐肉被我吃了h,Mon Sep 09 18:50:03 +0800 2024,1,,
5076766174218313,大哥，下一站是你们大河南的郑州，您现在发这种视频节奏还置顶真的合适吗这边是建议不要哈，影响对你们的印象,5879119981,II春水映梨花II,Mon Sep 09 18:47:20 +0800 2024,1,,
5076763506379830,这么点评论就能上热一啊？有钱真好,3949865802,逍遥的松花酿酒,Mon Sep 09 18:36:44 +0800 2024,3,,
5076763149861316,既然被骚扰到了 那被骚扰的那个人为什么一直不出来做回应 某些营销号 别在这找存在感,6042098885,1y花儿,Mon Sep 09 18:35:18 +0800 2024,3,,
5076762316769889,公众人物应该谨慎发言，公众博主不用吗？“后续有消息称，很多人拨打这个电话，导致原手机号主被迫关机。” 请问哪里来的后续消息，有人证实吗？有任何人联系到原手机号主了吗？ 张杰粉丝从头到尾只是呼吁不要打扰任何人，而各位帮助“素人”的方式就是一次又一次传播他人个人隐私并且把人送上热搜吗？,7624930324,蒽恩_,Mon Sep 09 18:32:01 +0800 2024,2,,
5076758505719574,这是什么迷惑行为,1805905041,最好的少年那时,Mon Sep 09 18:16:52 +0800 2024,1,,
5077017459165866,张杰从此不去河南，你们是主持人让事情发酵的人真厉害,7362915040,多次拒绝迪丽热巴hhh,Tue Sep 10 11:25:51 +0800 2024,0,,
5076977557702014,事发后一直积极联系，有了初步进展后告知大众。并不希望扩大对素人的影响所以一直在尽可能降低互联网扩散以期最大程度减少对方困扰。希望广大网友出于相同的目的不再无端造谣、二次传播。,5293672632,仰望星空的星星566,Tue Sep 10 08:47:18 +0800 2024,0,,
5076820812366991,这事儿怎么说呢，感觉谁也没想到,6934831384,粉粉鱼鱼儿,Mon Sep 09 22:24:27 +0800 2024,1,,
5076817893134610,emmm所以说下情况这事儿就过去了，不说就是持续发酵,7915080242,吃梨不__,Mon Sep 09 22:12:51 +0800 2024,0,,
5076811195878207,建议素人直接报警开告，素人好好过自己的日子，没惹任何人，他无心之举造成这样的结果就不用承担后果了？,5701401372,无能的色屁,Mon Sep 09 21:46:14 +0800 2024,0,,
5076810966766606,该发文道歉该上热搜的时候不上，整天就知道买一些有的没的的热搜消费家人，就很难评,7785968422,一路有星辰_,Mon Sep 09 21:45:20 +0800 2024,0,,
5076807896276642,我觉得张杰没毛病，有毛病的是打电话的粉丝。你知道这串数字的含义你打有什么意思，你知道这串号码有号主你打个毛,3625285511,Leticia_宜,Mon Sep 09 21:33:08 +0800 2024,0,,
5076806122078255,片面发言，只会引导网络舆论的营销号是傻波一；没有自己的思考，营销号说什么就信什么的也是傻波一。,6208752013,x萍萍萍萍,Mon Sep 09 21:26:04 +0800 2024,0,,
5076805420059718,烂梗石锤了,5578416983,男二二二二号,Mon Sep 09 21:23:17 +0800 2024,0,,
5076804384331695,现在的媒体听风就是雨，“有消息称”你们媒体就是这么报道新闻的。没有证据，张口就来,7776848222,三二一茄子嘿,Mon Sep 09 21:19:10 +0800 2024,0,,
5076803838543580,蓝v随意报道不经过证实的事 请问这是你们的职业素养吗 很多人拨打这个电话导致号主关机你们是如何取证的呢 想请问一下是联系上了号主了吗,1003440173,小旺仔乖,Mon Sep 09 21:17:00 +0800 2024,0,,
5076801091275845,你要是有心，可以去电信公司申请一个专属号码，可以把自己的声音录进去，这叫什么无心之举，要知道普通人很多人都是10年以上的老用户，号码根本不想轻易换掉的。给别人造成了严重的困扰，道个歉有这么难吗？公众人物就是要以身作则。,1044400325,小恶魔在人间实习,Mon Sep 09 21:06:05 +0800 2024,0,,
5076800717194826,终于有热点流量了？,5229880762,biubiudang小辣椒,Mon Sep 09 21:04:36 +0800 2024,0,,
5076799908217151,想起第601个电话那部电影,3173796572,浮生若梦萧萧_Official,Mon Sep 09 21:01:22 +0800 2024,0,,
5076796066498988,做作，不喜欢，太装了,6054726057,是你De小可爱吖,Mon Sep 09 20:46:07 +0800 2024,0,,
5076795783381174,能不能多关注演唱会本身，马上下一站郑州了！别在这蹭，引导,5293672632,仰望星空的星星566,Mon Sep 09 20:44:59 +0800 2024,0,,
